Date,Open,High,Low,Close,Volume,Change,20d_MA
2013-02-15,215000,217500,211500,213500,468349,-0.01385681293302543,207975.0
2013-02-18,210000,212500,208000,209500,519264,-0.0187353629976581,207775.0
2013-02-19,210000,213000,209500,210500,283706,0.004773269689737569,207775.0
2013-02-20,213500,217500,213000,217000,605448,0.030878859857482288,207900.0
2013-02-21,216000,218000,215000,216000,411442,-0.004608294930875556,207800.0
2013-02-22,217500,220000,215500,219000,638104,0.01388888888888884,208350.0
2013-02-25,218000,218000,214500,214500,479217,-0.020547945205479423,209025.0
2013-02-26,213500,214500,212000,213500,559471,-0.004662004662004615,209775.0
2013-02-27,214500,217500,214000,215000,537829,0.007025761124121788,210200.0
2013-02-28,216500,219000,215000,218000,534512,0.013953488372093092,210925.0
2013-03-04,219500,222500,217000,219500,805082,0.006880733944954143,211650.0
2013-03-05,222500,224500,220000,221000,559761,0.006833712984054774,212375.0
2013-03-06,222000,223000,215500,217500,585850,-0.015837104072398245,213075.0
2013-03-07,219000,219000,213500,216000,460790,-0.006896551724137945,213700.0
2013-03-08,213000,216000,211500,213500,519088,-0.01157407407407407,214400.0
2013-03-11,210000,210000,206500,208500,748939,-0.023419203747072626,214825.0
2013-03-12,210500,212000,208500,210500,345016,0.00959232613908867,214875.0
2013-03-13,209500,211500,209000,210000,384908,-0.002375296912114022,214800.0
2013-03-14,210000,212500,209000,212000,455556,0.00952380952380949,214575.0
2013-03-15,213000,221500,213000,220000,902847,0.037735849056603765,214750.0
2013-03-18,223000,223500,218000,219000,447104,-0.004545454545454519,215025.0
2013-03-19,219500,221500,216000,218000,520410,-0.004566210045662156,215450.0
2013-03-20,217000,220500,215000,217500,369606,-0.002293577981651418,215800.0
2013-03-21,219000,220000,215000,215000,344460,-0.011494252873563204,215700.0
2013-03-22,214000,217000,213500,214500,264269,-0.0023255813953488857,215625.0
2013-03-25,218000,218500,214500,215500,336206,0.004662004662004726,215450.0
2013-03-26,215000,222000,215000,220500,715955,0.023201856148491906,215750.0
2013-03-27,222500,225000,221000,224000,552825,0.015873015873015817,216275.0
2013-03-28,224000,226000,222500,223500,374532,-0.0022321428571429047,216700.0
2013-03-29,226000,226500,223500,224000,287336,0.0022371364653244186,217000.0
2013-04-01,224500,225000,220000,222000,176622,-0.008928571428571397,217125.0
2013-04-02,222000,222500,217500,219500,446014,-0.011261261261261257,217050.0
2013-04-03,220000,221000,216500,218000,493915,-0.006833712984054663,217075.0
2013-04-04,208000,212000,205500,207000,1887478,-0.050458715596330306,216625.0
2013-04-05,203000,206000,196000,198000,1894312,-0.04347826086956519,215850.0
2013-04-08,199500,200500,196500,198000,866891,0.0,215325.0
2013-04-09,197500,201500,196500,198500,821663,0.002525252525252597,214725.0
2013-04-10,200000,201500,199000,201000,592184,0.012594458438287104,214275.0
2013-04-11,201000,202500,194000,200500,1200289,-0.0024875621890547706,213700.0
2013-04-12,202000,203000,196000,197000,709449,-0.017456359102244412,212550.0
2013-04-15,195500,196000,192000,193000,633038,-0.02030456852791873,211250.0
2013-04-16,191000,194500,190000,191500,849679,-0.007772020725388629,209925.0
2013-04-17,193000,195000,191500,192500,593106,0.005221932114882533,208675.0
2013-04-18,191500,194500,188000,188500,600153,-0.020779220779220786,207350.0
2013-04-19,187000,187500,176500,183500,1852504,-0.02652519893899208,205800.0
2013-04-22,182500,185000,180000,183000,993060,-0.0027247956403270157,204175.0
2013-04-23,183000,185000,181500,184000,535129,0.005464480874316946,202350.0
2013-04-24,185000,186000,182500,185000,635302,0.005434782608695565,200400.0
2013-04-25,185000,197500,182500,195500,1229509,0.05675675675675684,199000.0
2013-04-26,196000,196000,191500,194000,767265,-0.007672634271099765,197500.0
2013-04-29,199000,200500,197000,197000,789766,0.015463917525773141,196250.0
2013-04-30,198000,199500,195500,199500,538174,0.012690355329949332,195250.0
2013-05-02,199500,200500,197000,197500,391487,-0.010025062656641603,194225.0
2013-05-03,201000,203000,198500,202000,743519,0.022784810126582178,193975.0
2013-05-06,203500,204500,197500,199000,441494,-0.014851485148514865,194025.0
2013-05-07,197500,198500,192500,194500,677948,-0.022613065326633208,193850.0
2013-05-08,194000,196000,193000,193000,495474,-0.007712082262210762,193575.0
2013-05-09,192500,195500,188500,193500,1069369,0.002590673575129543,193200.0
2013-05-10,190000,191000,187500,189000,666998,-0.023255813953488413,192625.0
2013-05-13,186500,190500,185500,188500,551705,-0.002645502645502673,192200.0
2013-05-14,189000,195000,188500,193500,670055,0.02652519893899208,192225.0
2013-05-15,194000,194500,192500,193000,345567,-0.0025839793281653423,192300.0
2013-05-16,193500,196500,193500,196000,573696,0.015544041450777257,192475.0
2013-05-20,196500,200000,195500,198500,553211,0.012755102040816313,192975.0
2013-05-21,200500,201000,197500,198500,775071,0.0,193725.0
2013-05-22,197000,203500,197000,202000,651840,0.017632241813602123,194675.0
2013-05-23,202000,205000,201000,202500,671518,0.0024752475247524774,195600.0
2013-05-24,205000,207500,202500,204000,701614,0.007407407407407307,196550.0
2013-05-27,204000,209000,203500,207000,548938,0.014705882352941124,197125.0
2013-05-28,208000,208500,204000,206500,583583,-0.0024154589371980784,197750.0
2013-05-29,208000,210500,206500,208500,554739,0.009685230024213176,198325.0
2013-05-30,209000,211000,208000,209500,614057,0.004796163069544335,198825.0
2013-05-31,211000,212500,210500,212500,702948,0.014319809069212486,199575.0
2013-06-03,211500,215000,211000,214500,453925,0.009411764705882453,200200.0
2013-06-04,215500,216000,214500,215000,703098,0.002331002331002363,201000.0
2013-06-05,215500,215500,209500,210500,577345,-0.020930232558139528,201800.0
2013-06-07,206500,211000,206500,208000,505329,-0.01187648456057011,202550.0
2013-06-10,209000,210500,204500,206000,446026,-0.009615384615384581,203175.0
2013-06-11,208500,209500,205500,206500,475662,0.0024271844660195274,204050.0
2013-06-12,206500,208500,202500,203500,382730,-0.014527845036319653,204800.0
2013-06-13,204000,205000,198000,198000,640664,-0.027027027027026973,205025.0
2013-06-14,200500,200500,196000,197000,597084,-0.005050505050505083,205225.0
2013-06-17,196500,201500,196000,197000,389246,0.0,205275.0
2013-06-18,198500,205500,197500,204500,661644,0.038071065989847774,205575.0
2013-06-19,206000,209000,204500,207500,592738,0.014669926650366705,206025.0
2013-06-20,205000,212000,204500,207500,652145,0.0,206300.0
2013-06-21,205000,207500,201000,202000,574486,-0.026506024096385583,206275.0
2013-06-24,201500,206000,199500,202500,367715,0.0024752475247524774,206200.0
2013-06-25,199500,210000,199500,206000,775612,0.01728395061728394,206150.0
2013-06-26,209000,210500,205000,208000,961383,0.009708737864077666,206225.0
2013-06-27,212500,219000,212000,218000,957376,0.04807692307692313,206700.0
2013-06-28,221000,225500,220500,225500,1116288,0.034403669724770714,207500.0
2013-07-01,224500,227000,220500,223000,738188,-0.011086474501108667,208025.0
2013-07-02,225000,225500,213500,215500,811580,-0.03363228699551568,208075.0
2013-07-03,218000,218000,214000,215000,460356,-0.002320185614849146,208075.0
2013-07-04,215000,219000,213500,214000,371512,-0.0046511627906976605,208250.0
2013-07-05,218000,218500,212500,213500,484525,-0.002336448598130869,208525.0
2013-07-08,214000,217000,211500,214000,350546,0.0023419203747072626,208925.0
2013-07-09,217000,218000,215000,217500,407680,0.016355140186915973,209475.0
2013-07-10,218500,222000,217000,219000,442531,0.006896551724137945,210250.0
2013-07-11,222000,223000,219000,222000,378209,0.013698630136986356,211450.0
2013-07-12,219000,219000,208000,209000,1531292,-0.058558558558558516,212050.0
2013-07-15,210000,213000,208000,212500,579369,0.01674641148325362,212825.0
2013-07-16,212500,213500,211000,213000,317631,0.0023529411764706687,213250.0
2013-07-17,211500,222000,211500,219000,702134,0.028169014084507005,213825.0
2013-07-18,219000,221000,217000,221000,390761,0.009132420091324311,214500.0
2013-07-19,223000,225000,221000,221500,431797,0.002262443438914019,215475.0
2013-07-22,223500,223500,220000,222000,327272,0.0022573363431150906,216450.0
2013-07-23,222000,223500,218500,222000,467289,0.0,217250.0
2013-07-24,221500,225000,220500,223500,421450,0.006756756756756799,218025.0
2013-07-25,221500,227000,220000,224500,422947,0.004474272930648837,218350.0
2013-07-26,223500,228000,223500,225500,302834,0.00445434298440972,218350.0
2013-07-29,226500,232000,224500,230000,700844,0.019955654101995624,218700.0
2013-07-30,231500,238000,231000,237500,674134,0.032608695652173836,219800.0
2013-07-31,239500,239500,232500,232500,681532,-0.021052631578947323,220675.0
2013-08-01,235000,235500,230500,231500,386769,-0.004301075268817178,221550.0
2013-08-02,235500,239500,231500,231500,458307,0.0,222450.0
2013-08-05,232500,234500,230500,230500,367279,-0.004319654427645814,223275.0
2013-08-06,233500,235500,230500,232500,358565,0.008676789587852562,224025.0
2013-08-07,228500,228500,223500,225000,539161,-0.032258064516129004,224325.0
2013-08-08,226500,228500,225000,225000,395414,0.0,224475.0
2013-08-09,227000,227500,220000,221500,462950,-0.015555555555555545,225100.0
2013-08-12,222000,224500,220000,221000,393907,-0.0022573363431150906,225525.0
2013-08-13,224000,228000,222500,227000,370456,0.02714932126696823,226225.0
2013-08-14,226000,234500,225000,233000,538515,0.026431718061673992,226925.0
2013-08-16,233000,238000,231500,236500,593195,0.015021459227467782,227700.0
2013-08-19,234500,235000,231500,234500,291491,-0.008456659619450302,228350.0
2013-08-20,232000,235500,229000,229000,440069,-0.023454157782516027,228700.0
2013-08-21,229000,234000,228000,228500,541244,-0.0021834061135370675,229025.0
2013-08-22,227500,231500,226500,228000,474320,-0.002188183807439792,229250.0
2013-08-23,229000,231000,227000,228500,579019,0.002192982456140413,229450.0
2013-08-26,229500,237000,229000,237000,550320,0.03719912472647713,230025.0
2013-08-27,237500,241500,236500,238000,631729,0.00421940928270037,230425.0
2013-08-28,234500,243000,234500,240500,485935,0.010504201680672232,230575.0
2013-08-29,241500,244000,239000,239500,507061,-0.004158004158004158,230925.0
2013-08-30,241500,249000,241000,249000,758744,0.039665970772442494,231800.0
2013-09-02,247000,248000,241000,244500,535092,-0.01807228915662651,232450.0
2013-09-03,245500,245500,240500,242500,485439,-0.008179959100204526,233050.0
2013-09-04,242000,245000,241000,242500,259647,0.0,233550.0
2013-09-05,243000,246000,243000,244000,514661,0.006185567010309256,234500.0
2013-09-06,247000,251000,246000,250500,718589,0.026639344262294973,235775.0
2013-09-09,251000,252000,245500,248000,543943,-0.009980039920159722,237100.0
2013-09-10,250000,252000,246500,250000,657006,0.008064516129032251,238550.0
2013-09-11,250000,252000,246000,248000,528493,-0.008000000000000007,239600.0
2013-09-12,246500,251000,246000,248000,566680,0.0,240350.0
2013-09-13,248000,249500,246000,248500,286133,0.002016129032258007,240950.0
2013-09-16,251000,256000,250500,255500,430322,0.028169014084507005,242000.0
2013-09-17,256000,257000,253000,256500,368477,0.00391389432485334,243375.0
2013-09-23,245000,256000,245000,255000,591332,-0.005847953216374324,244700.0
2013-09-24,257000,257500,251500,255000,426857,0.0,246050.0
2013-09-25,254000,256000,252000,254000,469800,-0.0039215686274509665,247325.0
2013-09-26,251000,257000,251000,256500,363955,0.009842519685039353,248300.0
2013-09-27,250500,258500,250000,256500,306698,0.0,249225.0
2013-09-30,255000,256500,251000,251000,317166,-0.021442495126705707,249750.0
2013-10-01,251000,257000,250500,254500,336561,0.013944223107569709,250500.0
2013-10-02,255500,255500,247000,247500,565715,-0.027504911591355596,250425.0
2013-10-04,251500,251500,247000,249500,408903,0.008080808080808133,250675.0
2013-10-07,249500,251000,246000,247500,247141,-0.008016032064128265,250925.0
2013-10-08,246500,255000,246000,253500,412704,0.024242424242424176,251475.0
2013-10-10,256500,262500,254500,260500,664780,0.027613412228796763,252300.0
2013-10-11,262500,264500,261000,264500,474853,0.015355086372360827,253000.0
2013-10-14,262000,265500,261500,262000,234622,-0.009451795841209809,253700.0
2013-10-15,263500,268000,260500,263500,467831,0.005725190839694694,254375.0
2013-10-16,261000,266500,261000,266000,331562,0.009487666034155628,255275.0
2013-10-17,265500,269000,263000,264500,372781,-0.005639097744360888,256100.0
2013-10-18,264500,265000,254500,256500,668580,-0.03024574669187141,256500.0
2013-10-21,255500,263000,255500,261000,474674,0.01754385964912286,256775.0
2013-10-22,259000,263000,258500,262500,392874,0.005747126436781658,257075.0
2013-10-23,262000,263500,258000,258500,390159,-0.015238095238095273,257250.0
2013-10-24,257500,258000,251000,253500,480437,-0.01934235976789167,257175.0
2013-10-25,252500,260500,252500,258500,406686,0.019723865877712132,257400.0
2013-10-28,260500,265000,260000,265000,390833,0.025145067698259194,257825.0
2013-10-29,262000,264000,257500,261500,419006,-0.013207547169811318,258075.0
2013-10-30,260000,261000,256500,261000,344438,-0.0019120458891013214,258575.0
2013-10-31,259500,260500,252500,253000,408526,-0.03065134099616862,258500.0
2013-11-01,251000,254500,249000,254000,420032,0.0039525691699604515,258825.0
2013-11-04,251500,253000,247500,248000,368456,-0.023622047244094446,258750.0
2013-11-05,248000,248500,243000,244500,486595,-0.014112903225806495,258600.0
2013-11-06,241500,253000,241000,250000,520188,0.02249488752556239,258425.0
2013-11-07,253000,256500,251000,254000,439956,0.016000000000000014,258100.0
2013-11-08,250000,254000,248500,248500,348392,-0.021653543307086576,257300.0
2013-11-11,248500,251000,245000,247500,284004,-0.004024144869215318,256575.0
2013-11-12,246000,252500,246000,249000,297488,0.0060606060606061,255850.0
2013-11-13,248500,249500,244000,244000,236553,-0.02008032128514059,254750.0
2013-11-14,247500,248000,242500,243000,280790,-0.004098360655737654,253675.0
2013-11-15,245500,251500,245000,249000,366427,0.024691358024691468,253300.0
2013-11-18,250500,255000,249500,254000,342567,0.02008032128514059,252950.0
2013-11-19,254500,261500,254000,258500,463923,0.017716535433070835,252750.0
2013-11-20,258500,258500,253500,254500,331981,-0.015473887814313358,252550.0
2013-11-21,254500,254500,251000,253500,250219,-0.003929273084479323,252550.0
2013-11-22,253500,255000,250500,253000,334631,-0.0019723865877712132,252275.0
2013-11-25,253000,256500,252500,252500,211484,-0.0019762845849802257,251650.0
2013-11-26,254000,255000,248500,255000,419566,0.00990099009900991,251325.0
2013-11-27,255000,259000,252500,257500,319224,0.009803921568627416,251150.0
2013-11-28,257000,258500,253000,255000,330412,-0.009708737864077666,251250.0
2013-11-29,254000,256000,250500,252000,285264,-0.0117647058823529,251150.0
2013-12-02,252000,253500,249000,249500,209625,-0.009920634920634885,251225.0
2013-12-03,247500,249000,237000,239000,880074,-0.04208416833667339,250950.0
2013-12-04,237000,241000,233000,233000,706716,-0.025104602510460206,250100.0
2013-12-05,234500,235500,229500,232500,791121,-0.0021459227467811592,249025.0
2013-12-06,232000,233500,230000,230000,452464,-0.010752688172043001,248100.0
2013-12-09,232500,233500,228000,230000,514208,0.0,247225.0
2013-12-10,231500,233000,228000,228500,544323,-0.006521739130434745,246200.0
2013-12-11,229500,231500,226500,229000,608863,0.002188183807439792,245450.0
2013-12-12,228500,232000,227500,230000,826526,0.004366812227074135,244800.0
2013-12-13,230000,232000,227000,231500,676239,0.006521739130434856,243925.0
2013-12-16,231500,231500,228000,228000,389360,-0.015118790496760237,242625.0
2013-12-17,229000,230500,225000,227000,1243467,-0.004385964912280715,241050.0
2013-12-18,226500,235500,226000,227500,957351,0.0022026431718060735,239700.0
2013-12-19,229500,230000,217500,220500,1119205,-0.03076923076923077,238050.0
2013-12-20,220000,226000,219500,224500,609925,0.018140589569161092,236625.0
2013-12-23,226000,229500,225500,228500,526734,0.017817371937639104,235425.0
2013-12-24,228000,228500,224500,226000,390524,-0.01094091903719907,233975.0
2013-12-26,227000,227500,225000,225500,372399,-0.0022123893805309214,232375.0
2013-12-27,225500,230500,225500,229500,323182,0.017738359201773912,231100.0
2013-12-30,232000,236500,231000,236500,470819,0.030501089324618702,230325.0
2014-01-02,236500,238000,224500,224500,720748,-0.05073995771670192,229075.0
2014-01-03,226500,228000,222500,224000,572466,-0.00222717149220486,228325.0
2014-01-06,224000,231000,222500,228500,669198,0.02008928571428581,228100.0
2014-01-07,232000,232000,228500,229000,464556,0.002188183807439792,227925.0
2014-01-08,230000,231500,228500,229500,242741,0.0021834061135370675,227900.0
2014-01-09,228500,231500,224500,224500,353670,-0.02178649237472763,227625.0
2014-01-10,224000,224500,219000,221000,427325,-0.015590200445434244,227250.0
2014-01-13,221500,231000,221500,228000,406080,0.03167420814479649,227200.0
2014-01-14,231500,238000,231000,232000,723928,0.01754385964912286,227300.0
2014-01-15,235000,236000,230000,231000,358668,-0.004310344827586188,227275.0
2014-01-16,231000,235000,230500,233000,277244,0.008658008658008587,227525.0
2014-01-17,232000,233000,228500,228500,333046,-0.01931330472102999,227600.0
2014-01-20,230000,232000,227000,231000,219229,0.010940919037199182,227775.0
2014-01-21,231500,237000,229500,236000,425513,0.02164502164502169,228550.0
2014-01-22,234500,238000,233500,236500,301292,0.0021186440677967155,229150.0
2014-01-23,235500,236500,231500,232000,380995,-0.019027484143763207,229325.0
2014-01-24,230000,230500,221500,228000,1188198,-0.017241379310344862,229425.0
2014-01-27,223500,229000,222000,223500,581266,-0.019736842105263164,229325.0
2014-01-28,222500,232000,222000,230500,664778,0.031319910514541416,229375.0
2014-01-29,235000,236000,232500,234500,733231,0.017353579175704903,229275.0
2014-02-03,234000,235000,230000,231500,569289,-0.01279317697228144,229625.0
2014-02-04,227500,232500,226000,226000,692218,-0.023758099352051865,229725.0
2014-02-05,228500,233500,228000,228500,610300,0.01106194690265494,229725.0
2014-02-06,229000,230000,226000,226500,531303,-0.008752735229759279,229600.0
2014-02-07,230000,232500,228000,230500,439616,0.017660044150110465,229650.0
2014-02-10,230000,234500,229500,233500,384554,0.013015184381778733,230100.0
2014-02-11,232000,234500,230500,231000,345374,-0.010706638115631661,230600.0
2014-02-12,230500,231500,226500,227500,540947,-0.015151515151515138,230575.0
2014-02-13,229000,231000,227000,227000,294179,-0.00219780219780219,230325.0
2014-02-14,228500,233000,228000,232500,386819,0.02422907488986792,230400.0
2014-02-17,234500,235500,231500,233000,306825,0.0021505376344086446,230400.0
2014-02-18,232000,234500,229000,229500,295621,-0.015021459227467782,230450.0
2014-02-19,227500,228500,224000,225500,727791,-0.017429193899782147,230175.0
2014-02-20,224000,225000,220500,222000,606004,-0.01552106430155209,229475.0
2014-02-21,223000,228500,223000,228000,560650,0.027027027027026973,229050.0
2014-02-24,228000,229000,226000,227500,368600,-0.002192982456140302,228825.0
2014-02-25,228500,234000,228000,233000,504242,0.02417582417582409,229075.0
2014-02-26,235000,239000,233500,236500,725633,0.015021459227467782,229725.0
2014-02-27,238000,243500,236000,243500,603048,0.029598308668076,230375.0
2014-02-28,243500,246000,241000,245000,525904,0.006160164271047153,230900.0
2014-03-03,242500,246000,240500,246000,397189,0.004081632653061273,231625.0
2014-03-04,245000,245500,241500,242000,283267,-0.016260162601625994,232425.0
2014-03-05,246000,246000,242500,244500,303418,0.010330578512396604,233225.0
2014-03-06,246500,246500,241000,243500,292360,-0.004089979550102263,234075.0
2014-03-07,244000,244000,237500,238500,374495,-0.02053388090349073,234475.0
2014-03-10,236500,238000,235000,237000,403993,-0.0062893081761006275,234650.0
2014-03-11,238500,239000,235000,236500,381899,-0.002109704641350185,234925.0
2014-03-12,238500,239000,234000,235500,496623,-0.0042283298097252064,235325.0
2014-03-13,234500,235500,228500,229000,722434,-0.027600849256900206,235425.0
2014-03-14,225000,229500,225000,229000,484550,0.0,235250.0
2014-03-17,229000,234000,229000,234000,334656,0.02183406113537112,235300.0
2014-03-18,235000,235500,231500,235000,299901,0.004273504273504258,235575.0
2014-03-19,236000,236000,231000,231000,278237,-0.017021276595744705,235850.0
2014-03-20,231000,231000,227000,229500,301673,-0.00649350649350644,236225.0
2014-03-21,231500,236000,230500,234500,363353,0.02178649237472774,236550.0
2014-03-24,235500,236500,232500,235500,266484,0.004264392324093924,236950.0
2014-03-25,235500,237500,232000,232500,307508,-0.01273885350318471,236925.0
2014-03-26,235500,243500,234500,243000,746044,0.04516129032258065,237250.0
2014-03-27,243000,246500,241500,246000,504730,0.012345679012345734,237375.0
2014-03-28,244000,249000,243500,248000,498126,0.008130081300812941,237525.0
2014-03-31,254000,254000,248000,251000,527443,0.012096774193548487,237775.0
2014-04-01,249000,252000,246500,251500,474347,0.0019920318725099584,238250.0
2014-04-02,253500,253500,248500,250000,404580,-0.005964214711729587,238525.0
2014-04-03,251500,252000,244500,245500,485309,-0.018000000000000016,238625.0
2014-04-04,247000,250500,246000,247500,528636,0.008146639511201537,239075.0
2014-04-07,245500,248000,243500,246500,256626,-0.004040404040404066,239550.0
2014-04-08,244000,249500,243000,248500,419165,0.008113590263691739,240150.0
2014-04-09,248500,250000,240500,243500,652217,-0.02012072434607648,240550.0
2014-04-10,244000,244500,237000,242500,567327,-0.004106776180698102,241225.0
2014-04-11,240000,243500,239500,242000,375135,-0.0020618556701030855,241875.0
2014-04-14,241000,243000,239500,241500,279338,-0.0020661157024793875,242250.0
2014-04-15,245000,245500,237500,238000,423734,-0.01449275362318836,242400.0
2014-04-16,238000,243000,238000,242000,308142,0.01680672268907557,242950.0
2014-04-17,243000,243500,239500,240000,200432,-0.008264462809917328,243475.0
2014-04-18,242500,245000,241000,245000,197380,0.02083333333333326,244000.0
2014-04-21,244500,245500,242000,244000,164134,-0.004081632653061273,244425.0
2014-04-22,244000,245000,241500,245000,185214,0.004098360655737654,245050.0
2014-04-23,246000,246000,242500,245000,283031,0.0,245150.0
2014-04-24,245000,245500,238500,242000,393086,-0.01224489795918371,244950.0
2014-04-25,239500,240000,233500,236000,628399,-0.024793388429752095,244350.0
2014-04-28,234500,237000,233500,233500,385835,-0.010593220338983023,243475.0
2014-04-29,234500,235500,233500,234000,190077,0.0021413276231263545,242600.0
2014-04-30,233500,235000,228500,230000,475635,-0.017094017094017144,241600.0
2014-05-02,229500,230500,224000,225000,739558,-0.021739130434782594,240575.0
2014-05-07,226000,226500,220500,223000,967678,-0.008888888888888835,239350.0
2014-05-08,224500,228500,222000,228500,756939,0.024663677130044803,238450.0
2014-05-09,228500,233000,228500,231500,487858,0.013129102844638973,237600.0
2014-05-12,231000,231500,226500,229500,332735,-0.008639308855291628,236900.0
2014-05-13,230000,233500,230000,231500,277308,0.008714596949890963,236350.0
2014-05-14,233000,237500,230500,237500,482961,0.02591792656587466,236125.0
2014-05-15,237500,239500,235000,239500,447964,0.008421052631578885,236025.0
2014-05-16,238000,238500,232500,234500,430751,-0.02087682672233826,235850.0
2014-05-19,234000,234000,230500,233500,463215,-0.004264392324093813,235425.0
2014-05-20,231000,232500,228500,230000,469488,-0.01498929336188437,234925.0
2014-05-21,229000,231500,228000,230500,351589,0.0021739130434783593,234200.0
2014-05-22,232500,234500,230500,233000,355821,0.010845986984815648,233650.0
2014-05-23,233500,236000,232500,233000,280951,0.0,233050.0
2014-05-26,234000,235500,233000,235000,181362,0.008583690987124415,232550.0
2014-05-27,233500,234500,229000,229000,261692,-0.025531914893617058,231900.0
2014-05-28,228000,232000,228000,230000,419525,0.004366812227074135,231600.0
2014-05-29,232000,232500,229000,230000,267730,0.0,231425.0
2014-05-30,229500,231500,224500,224500,656833,-0.023913043478260843,230950.0
2014-06-02,225000,227500,224500,226500,284325,0.008908685968819663,230775.0
2014-06-03,226500,228000,223000,227000,368432,0.002207505518763808,230875.0
2014-06-05,225000,226000,222000,225000,478380,-0.008810572687224627,230975.0
2014-06-09,225500,227000,223500,224000,529733,-0.004444444444444473,230750.0
2014-06-10,225500,225500,223000,223000,389436,-0.004464285714285698,230325.0
2014-06-11,225000,225000,223000,224000,431378,0.004484304932735439,230050.0
2014-06-12,224000,226500,223500,225000,497827,0.0044642857142858094,229725.0
2014-06-13,226000,226000,222500,224000,271092,-0.004444444444444473,229050.0
2014-06-16,225000,225000,222500,225000,251955,0.0044642857142858094,228325.0
2014-06-17,225500,230500,225000,229500,428285,0.020000000000000018,228075.0
2014-06-18,229000,229500,224000,226000,323232,-0.015250544662309351,227700.0
2014-06-19,226500,227000,221500,223500,467097,-0.011061946902654829,227375.0
2014-06-20,223000,223500,217500,218000,674455,-0.02460850111856827,226750.0
2014-06-23,218000,220500,218000,219500,295059,0.006880733944954143,226075.0
2014-06-24,219000,226000,218000,224500,529462,0.02277904328018221,225650.0
2014-06-25,225500,228500,224000,228500,464090,0.017817371937639104,225325.0
2014-06-26,229500,229500,227000,229500,319268,0.004376367614879584,225350.0
2014-06-27,228000,232500,227000,230000,455585,0.002178649237472685,225350.0
2014-06-30,229500,231000,226500,229500,550203,-0.0021739130434782483,225325.0
2014-07-01,229500,230000,226500,229000,324800,-0.002178649237472796,225550.0
2014-07-02,230000,231000,227000,230500,389013,0.0065502183406114245,225750.0
2014-07-03,229500,230500,226000,228000,475659,-0.010845986984815648,225800.0
2014-07-04,228000,229500,226500,228000,385434,0.0,225950.0
2014-07-07,228500,228500,224000,225500,376346,-0.010964912280701733,226025.0
2014-07-08,226000,227000,224000,225500,378656,0.0,226150.0
2014-07-09,224000,225000,222500,224000,327572,-0.006651884700665134,226150.0
2014-07-10,224000,229000,224000,228500,374869,0.02008928571428581,226325.0
2014-07-11,226500,228000,222000,224000,483044,-0.01969365426695846,226325.0
2014-07-14,225500,225500,222500,223000,338023,-0.004464285714285698,226225.0
2014-07-15,224500,230500,224000,230000,619122,0.03139013452914807,226250.0
2014-07-16,232500,235000,231000,235000,741561,0.021739130434782705,226700.0
2014-07-17,236500,236500,233500,234000,377852,-0.004255319148936176,227225.0
2014-07-18,233000,235500,231500,232500,262678,-0.0064102564102563875,227950.0
2014-07-21,232000,233500,226000,227500,378429,-0.021505376344086002,228350.0
2014-07-22,229000,231500,227000,229000,251881,0.00659340659340657,228575.0
2014-07-23,228500,229000,224000,225500,522243,-0.015283842794759805,228425.0
2014-07-24,226000,229000,223500,229000,513030,0.015521064301552201,228400.0
2014-07-25,229000,229000,226000,227500,436864,-0.0065502183406113135,228275.0
2014-07-28,227000,229500,225500,227000,406597,-0.00219780219780219,228150.0
2014-07-29,228500,237500,227500,237500,851599,0.04625550660792954,228575.0
2014-07-30,240000,245000,239000,244500,1173392,0.02947368421052632,229275.0
2014-07-31,244000,247000,241000,245500,896422,0.004089979550102152,230150.0
2014-08-01,244000,245000,240000,243500,646744,-0.008146639511201648,230925.0
2014-08-04,244500,245000,236000,237500,604581,-0.024640657084188944,231525.0
2014-08-05,239000,239000,234000,236000,339051,-0.0063157894736841635,232050.0
2014-08-06,236500,238000,231000,233000,404136,-0.012711864406779627,232500.0
2014-08-07,233500,236500,231000,232000,388268,-0.0042918454935622075,232675.0
2014-08-08,229000,231000,227500,228500,435228,-0.015086206896551713,232900.0
2014-08-11,231500,231500,230000,231000,228457,0.010940919037199182,233300.0
2014-08-12,231500,235000,231500,232000,260152,0.0043290043290042934,233400.0
2014-08-13,231000,233500,228000,233500,377665,0.006465517241379226,233325.0
2014-08-14,232000,235500,229000,230000,456745,-0.01498929336188437,233125.0
2014-08-18,230000,230500,224000,224000,514051,-0.02608695652173909,232700.0
2014-08-19,225500,227000,222500,224500,810409,0.0022321428571427937,232550.0
2014-08-20,226000,228000,224000,226000,631677,0.006681514476614803,232400.0
2014-08-21,225000,225500,223000,224000,484864,-0.008849557522123908,232325.0
2014-08-22,225500,225500,223500,224500,287028,0.0022321428571427937,232100.0
2014-08-25,223000,225000,222500,225000,268543,0.00222717149220486,231975.0
2014-08-26,227500,229500,226000,226000,368380,0.004444444444444473,231925.0
2014-08-27,225000,229500,225000,228000,354688,0.008849557522123908,231450.0
2014-08-28,230000,233000,228500,231000,628777,0.013157894736842035,230775.0
2014-08-29,228500,233000,228000,233000,461481,0.008658008658008587,230150.0
2014-09-01,233000,233000,230500,232000,198000,-0.0042918454935622075,229575.0
2014-09-02,229500,231000,225000,225500,613996,-0.028017241379310387,228975.0
2014-09-03,223500,225000,221000,222000,745094,-0.01552106430155209,228275.0
