Open,High,Low,Close,Volume,Change,20d_MA
32040,32800,31940,32800,178515,0.017369727047146455,31837.0
32940,33420,32660,32900,156992,0.0030487804878047697,31914.0
32820,32820,32220,32400,410644,-0.015197568389057725,31986.0
31660,31760,31260,31740,375803,-0.020370370370370372,32056.0
31900,32260,31760,31940,163060,0.006301197227473132,32136.0
31800,32300,31700,32120,167676,0.005635566687539173,32181.0
32140,32900,31940,32860,153203,0.023038605230386144,32255.0
32960,33040,32420,32420,191837,-0.013390139987827121,32309.0
32460,32780,32280,32780,241417,0.011104256631708775,32407.0
32220,32360,31280,31500,265168,-0.03904820012202559,32423.0
29800,30119,29119,29300,529987,-0.06984126984126982,32343.0
30159,30980,29900,30540,494345,0.04232081911262808,32302.0
30760,31380,30720,31160,448163,0.02030124426981006,32294.0
31180,31759,31180,31700,258423,0.017329910141206772,32239.0
31900,32019,31520,31840,210181,0.00441640378548902,32156.0
32000,32820,31980,32360,228599,0.01633165829145722,32109.0
31640,31960,31320,31420,365993,-0.029048207663782466,31993.0
31420,31920,31280,31360,290496,-0.0019096117122852085,31908.0
31000,31500,30660,31380,196688,0.0006377551020408934,31838.0
31080,31460,31080,31340,174128,-0.001274697259400881,31793.0
31459,32380,31440,32000,227951,0.02105934907466489,31753.0
31800,32300,31700,31960,235254,-0.0012499999999999734,31706.0
32200,32480,32120,32280,261062,0.01001251564455563,31700.0
32020,32520,31940,32380,249409,0.0030978934324659146,31732.0
33920,34000,33340,33820,591163,0.044471896232242125,31826.0
34000,34320,33800,34120,521011,0.008870490833826183,31926.0
33000,33780,32560,33600,505866,-0.015240328253223967,31963.0
31999,32500,30900,30900,768543,-0.0803571428571429,31887.0
29900,30900,29880,30700,781771,-0.006472491909385147,31783.0
31000,31620,30900,31140,437291,0.014332247557003353,31765.0
30960,31760,30940,31540,283179,0.012845215157353929,31877.0
31299,32040,30760,31800,255704,0.008243500317057784,31940.0
31439,31900,31439,31780,207690,-0.0006289308176100628,31971.0
31580,32860,31500,32500,308891,0.022655758338577803,32011.0
32520,33020,32179,32400,206609,-0.003076923076923088,32039.0
32120,32260,31760,31780,209550,-0.01913580246913582,32010.0
31860,32159,31800,32160,185799,0.01195720578980497,32047.0
31999,32080,31840,31940,197322,-0.006840796019900508,32076.0
31939,31980,31240,31340,210680,-0.018785222291797132,32074.0
31420,32340,31120,31460,282340,0.0038289725590299195,32080.0
31600,32280,31600,32280,204284,0.026064844246662444,32094.0
32320,32780,32220,32780,241344,0.015489467162329573,32135.0
32600,33040,32240,33040,206948,0.007931665649786535,32173.0
32800,33040,32620,32860,201985,-0.005447941888619856,32197.0
32600,32800,32120,32320,206837,-0.016433353621424174,32122.0
32100,32680,32100,32540,142077,0.0068069306930693685,32043.0
32940,33000,32680,32800,153238,0.007990165949600447,32003.0
32980,32980,32700,32880,108349,0.0024390243902439046,32102.0
32920,33140,31820,31920,313672,-0.029197080291970767,32163.0
32600,33000,32360,32980,235907,0.03320802005012524,32255.0
31700,32360,31700,31960,256736,-0.030927835051546393,32276.0
31899,31919,31040,31060,302666,-0.02816020025031285,32239.0
31060,31620,30780,30780,273314,-0.009014810045074095,32189.0
30800,31280,30800,31160,266164,0.012345679012345734,32122.0
31100,31520,30900,31360,157411,0.006418485237484006,32070.0
31639,31760,31400,31720,189215,0.011479591836734748,32067.0
31300,32119,31300,31860,163604,0.004413619167717542,32052.0
32140,32900,32000,32800,195022,0.029504080351538065,32095.0
33220,33220,32520,32980,253372,0.005487804878048674,32177.0
32980,33040,32660,33000,155143,0.0006064281382656134,32254.0
32820,33040,32660,33000,125538,0.0,32290.0
33000,33620,32800,33540,265881,0.016363636363636358,32328.0
33800,33960,33380,33540,361626,0.0,32353.0
33540,34940,33540,34920,570704,0.041144901610017826,32456.0
34800,35060,34660,34980,310707,0.0017182130584192379,32589.0
34480,34760,34140,34540,307059,-0.012578616352201255,32689.0
34340,34680,34220,34360,169692,-0.005211349160393786,32767.0
34440,35200,34400,34960,280036,0.017462165308498312,32871.0
35040,35480,35040,35440,192073,0.013729977116704761,33047.0
35980,36020,35520,35800,329251,0.010158013544018019,33188.0
35900,35900,35400,35600,213049,-0.005586592178770999,33370.0
34660,35360,34660,35040,228289,-0.01573033707865168,33569.0
34620,35440,34620,35320,233689,0.007990867579908745,33796.0
35560,35680,35280,35540,149102,0.006228765571913986,34015.0
34820,35500,34820,35180,115471,-0.010129431626336505,34206.0
35300,36020,35200,35860,234954,0.01932916429789655,34413.0
35620,36380,35620,35900,108716,0.001115448968209698,34615.0
35920,36400,35840,36240,152304,0.009470752089136392,34787.0
36360,36600,36020,36100,131042,-0.003863134657836609,34943.0
36260,36300,35980,36180,127092,0.00221606648199435,35102.0
36020,36080,35600,35640,166697,-0.014925373134328401,35234.0
35600,36000,35560,35960,96472,0.008978675645342271,35355.0
35980,36200,35860,35980,93069,0.0005561735261401246,35477.0
35840,35980,35600,35760,133258,-0.00611450806003333,35519.0
35420,36040,35400,36040,150329,0.007829977628635243,35572.0
35980,36240,35880,36100,93012,0.0016648168701443034,35650.0
36280,36620,36020,36480,147153,0.010526315789473717,35756.0
36500,36520,36100,36160,159435,-0.00877192982456143,35816.0
36060,36060,35540,35560,219349,-0.0165929203539823,35822.0
36180,36440,36040,36200,177619,0.017997750281214753,35842.0
36600,37500,36560,37220,263898,0.028176795580110436,35923.0
37280,37400,37080,37240,181996,0.0005373455131649774,36033.0
37520,38560,37420,38280,240363,0.027926960257787403,36181.0
38000,38800,37980,38800,233383,0.013584117032392928,36344.0
38100,38319,37460,37460,319089,-0.03453608247422679,36458.0
36860,37820,36320,36660,332230,-0.02135611318739994,36498.0
36580,37460,36580,36960,163014,0.008183306055646433,36551.0
37040,37500,36620,36940,177508,-0.0005411255411255089,36586.0
37720,37920,37020,37480,188378,0.01461829994585817,36655.0
37120,37420,36880,37200,183700,-0.007470651013874119,36706.0
37200,38060,37000,38060,176208,0.02311827956989254,36827.0
38120,38580,37880,38160,220975,0.0026274303730950965,36937.0
38340,39400,38320,39400,268677,0.032494758909853205,37108.0
39420,40000,39420,39900,304290,0.012690355329949332,37315.0
39900,39900,39460,39460,359844,-0.01102756892230572,37486.0
39540,39660,39039,39120,283008,-0.00861632032437909,37637.0
39600,39660,39200,39360,300586,0.006134969325153339,37781.0
39400,39500,39180,39460,207727,0.0025406504065039748,37946.0
39580,39660,39140,39560,177214,0.0025342118601114905,38146.0
39560,39580,38760,38820,280836,-0.018705763397371067,38277.0
38740,38779,38200,38400,341859,-0.010819165378670781,38336.0
38779,38840,38219,38400,273883,0.0,38394.0
38400,38760,38300,38360,220415,-0.0010416666666667185,38398.0
37740,38060,37720,37960,222041,-0.010427528675703845,38356.0
37960,38260,37320,37580,262483,-0.01001053740779767,38362.0
37080,37960,37080,37720,283831,0.0037253858435337683,38415.0
37800,38360,37780,38020,204527,0.007953340402969244,38468.0
37560,38040,37280,37860,307549,-0.004208311415044741,38514.0
38220,38780,38160,38660,149716,0.021130480718436262,38573.0
38540,39560,38420,38940,211252,0.007242628039317189,38660.0
39000,39340,38980,39300,170789,0.009244992295839749,38722.0
39020,39440,39020,39180,204346,-0.003053435114503844,38773.0
38960,39100,38060,38220,185937,-0.024502297090352232,38714.0
38020,38140,37700,38060,180674,-0.004186289900575568,38622.0
38059,38760,37960,38440,301774,0.0099842354177615,38571.0
38420,39860,38420,39720,424996,0.03329864724245568,38601.0
39340,39720,39160,39620,254174,-0.0025176233635447742,38614.0
39220,40220,39220,40080,244697,0.011610297829379057,38645.0
39800,40320,39800,40200,211065,0.0029940119760478723,38677.0
40200,40620,40140,40200,242819,0.0,38746.0
40200,40300,40020,40200,287445,0.0,38836.0
39960,40420,39860,40180,204556,-0.0004975124378109319,38925.0
40039,40980,40039,40600,148482,0.010452961672473782,39037.0
40620,41540,40500,41360,226501,0.01871921182266001,39207.0
40800,41440,40800,41400,191757,0.0009671179883945502,39398.0
41800,42180,41540,41840,198663,0.010628019323671412,39604.0
41800,42500,41720,42400,252046,0.013384321223709472,39823.0
42000,42120,41740,41900,205001,-0.011792452830188704,40025.0
41780,42680,41760,42560,284403,0.01575178997613369,40220.0
41600,42460,41580,42460,328545,-0.0023496240601503793,40396.0
42200,42360,41700,41800,307942,-0.015544041450777257,40521.0
41600,41980,41080,41500,256163,-0.0071770334928229484,40637.0
41200,41880,41180,41200,243553,-0.0072289156626506035,40786.0
41560,41840,41380,41480,164325,0.006796116504854455,40957.0
41740,41960,41580,41780,201865,0.007232401157184265,41124.0
41880,42440,41880,41980,164080,0.00478697941598849,41237.0
41820,42020,41200,41200,210006,-0.018580276322058165,41316.0
41400,41720,41300,41440,191588,0.005825242718446644,41384.0
41600,42180,41520,42080,245110,0.015444015444015413,41478.0
41900,42240,41700,42140,213994,0.001425855513307983,41575.0
42000,42080,41600,41840,193668,-0.007119126720455671,41657.0
41800,41820,41160,41600,200420,-0.005736137667303964,41728.0
41940,41940,41500,41940,142827,0.008173076923077005,41795.0
41940,41940,41580,41600,143458,-0.008106819265617515,41807.0
41860,41940,41700,41900,165498,0.007211538461538547,41832.0
41660,42460,41660,42420,180816,0.012410501193317325,41861.0
42160,42260,41760,42020,109257,-0.009429514380009385,41842.0
42000,42080,41520,41560,104495,-0.01094716801523088,41825.0
41680,41820,41280,41500,137213,-0.0014436958614052475,41772.0
41299,41420,40900,40900,235258,-0.014457831325301207,41694.0
40580,40800,40080,40280,422977,-0.01515892420537901,41618.0
40480,41400,40480,40760,302610,0.011916583912611634,41581.0
41260,41260,40920,41240,179803,0.011776251226692791,41583.0
41460,42740,41320,42700,385992,0.035402521823472366,41644.0
42700,42800,42520,42800,295896,0.0023419203747072626,41695.0
42700,44520,41960,43840,460645,0.024299065420560817,41788.0
45780,45800,44520,44620,453714,0.01779197080291972,41959.0
45500,45500,44760,44900,281366,0.006275212909009342,42132.0
45700,45700,44860,45520,273802,0.0138084632516704,42304.0
45520,47020,45340,47020,391651,0.032952548330404285,42548.0
46160,47220,45600,45600,468219,-0.030199914929817107,42736.0
45420,46180,45220,45500,425557,-0.002192982456140302,42931.0
45760,46160,45660,45820,188458,0.007032967032966964,43125.0
45620,46280,45620,46100,160028,0.006110868616324705,43350.0
46660,46800,46100,46380,176075,0.006073752711496683,43574.0
46120,46640,46100,46340,148489,-0.0008624407072014284,43770.0
45740,46000,45540,45940,223207,-0.008631851532153623,43966.0
45640,45780,44720,44720,315247,-0.026556377884196736,44124.0
45040,45380,44760,45100,352871,0.008497316636851604,44304.0
45400,45580,44900,44920,252141,-0.003991130820399147,44505.0
44860,45300,44800,44880,173508,-0.0008904719501335867,44735.0
45160,45680,44800,45680,260896,0.017825311942959,44981.0
45600,46460,45540,46080,272273,0.008756567425569184,45223.0
46220,46400,45380,45620,174791,-0.00998263888888884,45369.0
45520,45660,44480,44640,248672,-0.021481806225339795,45461.0
44580,45020,44400,44700,373382,0.0013440860215054862,45504.0
44860,44900,44400,44680,195070,-0.0004474272930649059,45507.0
45060,45960,45000,45960,249775,0.0286481647269472,45560.0
46040,46360,45720,45940,151988,-0.0004351610095735259,45581.0
46500,46500,45240,45300,274588,-0.013931214627775357,45495.0
45000,45580,45000,45160,279575,-0.003090507726269287,45473.0
45680,46440,45600,46100,234657,0.020814880425155113,45503.0
45420,45600,45140,45380,219086,-0.015618221258134501,45481.0
45140,45620,45140,45400,172498,0.00044072278536799736,45446.0
45800,46060,45240,45360,203334,-0.0008810572687224516,45395.0
45680,45920,45180,45680,193140,0.007054673721340388,45362.0
45500,45940,45460,45580,348069,-0.002189141856392296,45344.0
45580,46560,45560,46560,226078,0.021500658183413845,45436.0
47240,48140,47220,48140,300900,0.03393470790378017,45588.0
47740,48120,47480,47480,199473,-0.01371001246364767,45716.0
47960,48080,47720,47960,229116,0.010109519797809607,45870.0
47600,47780,47420,47620,190302,-0.007089241034195171,45967.0
47520,48360,47520,48280,171056,0.013859722805543928,46077.0
48220,48400,47900,48300,192335,0.00041425020712515526,46211.0
47600,48000,47560,47700,191450,-0.012422360248447228,46364.0
48040,48320,47940,47940,166131,0.005031446540880502,46526.0
47500,47620,47100,47540,237551,-0.008343763037129692,46669.0
47500,47780,47120,47220,136111,-0.006731173748422359,46732.0
47160,47400,46900,47000,159220,-0.004659042778483724,46785.0
46820,47680,46780,47580,212805,0.012340425531914834,46899.0
48000,48100,47720,48060,218461,0.010088272383354413,47044.0
47740,48120,47620,47860,162638,-0.004161464835622186,47132.0
48500,48900,48320,48660,215855,0.01671541997492687,47296.0
48640,49000,48280,49000,194356,0.006987258528565521,47476.0
49000,50000,48840,49880,189723,0.01795918367346938,47702.0
50080,50940,50040,50560,320683,0.013632718524458687,47946.0
51000,51080,50420,50480,164780,-0.0015822784810126667,48191.0
50900,51020,50520,50640,179522,0.0031695721077653616,48395.0
50420,50880,50360,50840,141689,0.003949447077409074,48530.0
50620,50820,50000,50740,223150,-0.0019669551534224894,48693.0
50760,51320,50560,51200,167352,0.009065825778478587,48855.0
50860,51160,50520,51080,168981,-0.002343749999999978,49028.0
50700,51000,50620,50860,141995,-0.004306969459671128,49157.0
50500,50760,49940,50000,216212,-0.016909162406606337,49242.0
49600,50020,49300,49840,224496,-0.0031999999999999806,49349.0
50000,50640,49560,49800,228990,-0.0008025682182986049,49442.0
49800,49800,47380,47760,523366,-0.04096385542168679,49453.0
47420,48240,46920,48200,254028,0.009212730318257867,49502.0
48000,48840,47540,48600,227390,0.008298755186721962,49582.0
49200,49340,48600,49000,155549,0.008230452674897082,49653.0
49000,49000,47120,47780,310816,-0.024897959183673435,49639.0
48160,48180,47500,47700,167184,-0.001674340728338164,49631.0
47500,48080,47440,47580,144365,-0.002515723270440251,49577.0
47980,48260,47480,47720,159592,0.002942412778478287,49513.0
47400,47400,46240,46280,291108,-0.030176026823134916,49333.0
46200,46320,45460,45900,459723,-0.00821089023336219,49100.0
45120,45300,44220,44620,508146,-0.02788671023965139,48807.0
45120,45400,44720,45000,383712,0.008516360376512822,48525.0
46220,46380,46000,46200,438273,0.026666666666666616,48293.0
46960,47300,46740,47040,248317,0.018181818181818077,48108.0
46760,47240,46240,46900,209559,-0.0029761904761904656,47893.0
47240,47240,46580,46840,102069,-0.0012793176972281106,47681.0
46820,47160,46700,47000,147635,0.0034158838599487318,47488.0
47780,47780,47180,47480,187694,0.010212765957446912,47362.0
47520,47660,47340,47520,173149,0.0008424599831506896,47246.0
47880,47880,46720,47020,224871,-0.010521885521885488,47107.0
47020,47240,45960,46100,199242,-0.019566142067205416,47024.0
45640,46080,45160,46080,252473,-0.0004338394793925726,46918.0
46380,46400,45960,46200,150260,0.0026041666666667407,46798.0
46220,46640,46000,46320,220234,0.0025974025974024872,46664.0
46460,46640,46300,46480,212834,0.003454231433505983,46599.0
45780,46360,45500,46040,158870,-0.009466437177280573,46516.0
46240,46900,45960,46760,234322,0.01563857515204181,46475.0
46760,47180,46700,47000,216221,0.0051325919589393365,46439.0
47000,48220,47000,48120,193530,0.0238297872340425,46531.0
48700,49180,48580,49080,217860,0.01995012468827939,46690.0
49700,50180,49500,49800,207495,0.014669926650366705,46949.0
50200,50220,49140,49600,240595,-0.004016064257028162,47179.0
49820,50400,49440,49620,187140,0.00040322580645169026,47350.0
50060,50320,49760,50300,284095,0.01370415155179372,47513.0
50300,50560,49860,50400,215146,0.001988071570576455,47688.0
50540,52480,50520,52480,230499,0.041269841269841345,47970.0
52500,52640,51780,52120,197008,-0.006859756097560954,48226.0
52120,52500,51840,52220,185855,0.0019186492709133418,48463.0
52219,52960,52219,52800,176796,0.011106855610877098,48727.0
52960,53600,52459,53000,278448,0.0037878787878788955,49026.0
52999,53679,52999,53620,186062,0.0116981132075471,49402.0
53020,53120,51560,51660,341144,-0.036553524804177506,49681.0
52000,52200,51500,51680,215940,0.00038714672861006605,49955.0
52260,52460,51260,51260,240509,-0.008126934984520107,50202.0
51180,51620,50840,51280,258188,0.0003901677721420693,50442.0
53360,53640,52799,52800,410396,0.029641185647425905,50780.0
53600,54760,53340,54640,273043,0.034848484848484906,51174.0
54840,55160,54099,54800,277814,0.002928257686676483,51564.0
54540,54840,53780,54000,252033,-0.014598540145985384,51858.0
53980,54860,53760,53920,195399,-0.001481481481481528,52100.0
54019,55380,54000,54800,212156,0.016320474777448135,52350.0
54820,55240,54039,54760,202215,-0.0007299270072992359,52608.0
54699,54699,52980,52980,242174,-0.032505478451424374,52776.0
52800,54100,52800,53840,160541,0.016232540581351484,52953.0
54600,54640,54000,54300,166221,0.008543833580980653,53148.0
54699,54780,54040,54040,116121,-0.0047882136279926435,53226.0
54040,54420,53699,53900,117657,-0.002590673575129543,53315.0
53720,53900,52400,52400,195531,-0.0278293135435993,53324.0
52400,53320,52140,53080,147850,0.012977099236641143,53338.0
53780,54320,53699,54040,163923,0.018085908063300682,53390.0
54060,55440,53500,55080,267631,0.01924500370096216,53463.0
57500,57500,56179,57220,290205,0.038852578068264254,53741.0
57500,57519,56760,57060,214421,-0.0027962250961202084,54010.0
57059,57140,55860,56380,198716,-0.01191728005608128,54266.0
56380,56500,55340,56380,180019,0.0,54521.0
56380,56920,55860,56100,149291,-0.00496630010642074,54686.0
56100,57060,55860,56760,170404,0.0117647058823529,54792.0
56920,56920,55899,56340,239881,-0.007399577167019,54869.0
55800,56540,55780,56400,134976,0.0010649627263046302,54989.0
56400,56799,56100,56380,176133,-0.00035460992907798694,55112.0
56380,56740,55920,55920,134500,-0.008158921603405478,55168.0
55920,56319,55320,55340,176339,-0.0103719599427754,55197.0
55440,56000,55400,55780,152814,0.007950849295265572,55337.0
56399,56880,55820,55820,214663,0.0007171029042667421,55436.0
55900,55980,55200,55200,189455,-0.01110713006091002,55481.0
55400,55839,55280,55280,206494,0.0014492753623187582,55543.0
55980,56200,55620,55960,159059,0.012301013024601959,55646.0
55960,55979,55020,55300,125458,-0.01179413867047896,55791.0
55300,55500,55180,55460,90724,0.002893309222423257,55910.0
55360,55360,52640,52640,362578,-0.05084745762711862,55840.0
52699,53280,51720,53280,269988,0.012158054711246091,55750.0
53200,53240,52500,52600,191805,-0.01276276276276278,55519.0
50800,51860,50200,50800,592683,-0.034220532319391594,55206.0
50800,51780,50800,50840,257372,0.0007874015748030594,54929.0
50840,51340,50020,51340,297301,0.009834775767112447,54677.0
50600,51300,50280,51260,186531,-0.001558239189715649,54435.0
51260,51560,50020,50020,217784,-0.0241904018728053,54098.0
50040,50980,50020,50740,221312,0.01439424230307873,53818.0
51360,52000,51040,52000,225809,0.024832479306267308,53598.0
52000,52040,51500,51780,162517,-0.00423076923076926,53368.0
51820,52100,51660,52100,175301,0.006179992275009649,53177.0
52100,52100,51100,51320,226674,-0.01497120921305184,52976.0
51320,52280,51060,51060,406208,-0.005066250974279041,52740.0
51240,51480,50520,50620,298571,-0.008617312965139012,52480.0
50620,51240,50620,51200,147005,0.011457921770051449,52280.0
51540,52080,51520,51560,239572,0.007031250000000044,52094.0
51500,51760,50820,50880,201611,-0.013188518231186941,51840.0
51000,51060,49100,49140,312486,-0.034198113207547176,51532.0
49400,49960,49240,49700,223993,0.01139601139601143,51244.0
49760,50100,48200,48200,320797,-0.030181086519114664,51022.0
48960,49560,48460,49360,214872,0.02406639004149369,50826.0
49560,50960,49500,50960,179709,0.03241491085899506,50744.0
51380,51400,50780,51020,169485,0.0011773940345369827,50755.0
52540,52560,51420,51620,200270,0.011760094080752737,50794.0
52120,52180,50640,51080,233909,-0.010461061604029487,50781.0
51300,52120,51200,52120,189623,0.02036021926389986,50824.0
52400,52520,51500,52020,167673,-0.0019186492709132308,50924.0
51460,51720,49980,50400,360272,-0.03114186851211076,50907.0
50500,50520,48640,48840,371336,-0.030952380952380953,50749.0
48200,49260,48020,48240,502476,-0.012285012285012331,50572.0
48240,48480,46760,48200,545409,-0.0008291873963516272,50377.0
48800,48980,47920,48540,201920,0.007053941908713668,50238.0
48760,50140,48620,50000,407793,0.030078285949732164,50185.0
50020,50020,49060,49620,221061,-0.007600000000000051,50135.0
50020,50640,49820,49900,296977,0.005642885933091479,50070.0
50380,50380,49040,49320,184399,-0.011623246492985961,49958.0
48640,48680,47960,48240,250418,-0.021897810218978075,49826.0
48660,49160,48300,49160,270654,0.019071310116086204,49827.0
48860,49700,48560,49340,191010,0.003661513425549323,49809.0
49220,50360,49160,50260,223207,0.01864612890149986,49912.0
50500,50780,49840,50780,207002,0.010346199761241515,49983.0
51200,51480,50900,51220,236776,0.008664828672705793,49996.0
50440,50640,49780,49800,245691,-0.027723545490042967,49935.0
50020,54140,49600,49900,1293626,0.002008032128514081,49849.0
50620,50960,49720,49820,552189,-0.0016032064128256307,49786.0
49380,49400,47700,47700,585207,-0.04255319148936165,49565.0
46500,48320,46000,47920,567158,0.004612159329140386,49360.0
46600,47920,46580,47420,388129,-0.01043405676126874,49211.0
48240,48260,45800,45800,468961,-0.03416280050611553,49059.0
46120,46620,45980,46000,465021,0.004366812227074135,48947.0
44440,45180,44420,44700,349300,-0.02826086956521734,48772.0
45100,46320,45040,45720,315099,0.02281879194630876,48631.0
46200,48060,46200,47540,378465,0.039807524059492616,48508.0
48080,49100,47940,49000,378118,0.03071098022717722,48477.0
49800,49800,47860,48380,307069,-0.012653061224489837,48401.0
48040,48160,47220,47400,202452,-0.02025630425795788,48305.0
47280,47580,46840,47280,257604,-0.0025316455696202667,48257.0
47260,47260,46760,46760,177399,-0.010998307952622688,48137.0
46760,47800,46760,47220,248466,0.009837467921300247,48031.0
47280,47560,47080,47380,191213,0.0033883947479882437,47887.0
48360,48380,47380,47380,196611,0.0,47717.0
47380,48100,47000,47060,303247,-0.006753904601097482,47509.0
46580,46800,46000,46020,265310,-0.02209944751381221,47320.0
45820,46160,45080,45200,282019,-0.01781833985223813,47085.0
45920,47100,45820,47020,308467,0.04026548672566377,46945.0
48200,48900,47220,48620,428541,0.034028073160357275,46991.0
49200,49480,48080,49200,389273,0.01192924722336497,47055.0
49440,50540,49240,49740,286088,0.01097560975609757,47171.0
50560,50780,49580,49740,173779,0.0,47368.0
50760,51660,50360,51660,401974,0.0386007237635706,47651.0
51020,52000,51000,51760,254265,0.0019357336430507743,48004.0
52000,52020,51020,51540,177649,-0.004250386398763517,48295.0
51220,51420,50240,51140,243698,-0.007760962359332546,48475.0
50620,51340,50440,50740,164377,-0.007821666014861117,48562.0
50700,51200,50100,51200,163865,0.009065825778478587,48703.0
51780,51780,51060,51060,178104,-0.0027343749999999556,48886.0
51060,51780,51040,51780,169082,0.014101057579318343,49111.0
50340,50720,49600,49720,297099,-0.0397837002703747,49259.0
49420,50280,49040,50280,201155,0.011263073209975882,49412.0
50320,50460,49080,49980,237480,-0.005966587112171795,49542.0
49100,49100,48340,48700,303189,-0.025610244097639012,49608.0
48700,49560,48320,49040,201340,0.006981519507186951,49707.0
49080,49900,49080,49220,155542,0.0036704730831973453,49867.0
49000,49220,48500,48540,142313,-0.013815522145469328,50034.0
47880,48140,47280,48120,255365,-0.008652657601977753,50089.0
48160,48260,46920,46920,247684,-0.02493765586034913,50004.0
47400,49380,47340,48740,264912,0.038789428815004356,49981.0
48000,48580,47400,48400,250654,-0.006975789905621643,49914.0
48260,49440,48200,49200,199008,0.016528925619834656,49887.0
48540,49220,48040,48880,219687,-0.006504065040650375,49748.0
49900,49900,48600,48860,201022,-0.00040916530278234386,49603.0
49440,49440,48880,49000,249325,0.002865329512893977,49476.0
49600,50180,49400,49800,205566,0.01632653061224487,49409.0
50320,50600,49860,50340,157549,0.010843373493975905,49389.0
50240,50540,49820,49980,155440,-0.007151370679380209,49328.0
51000,51360,50580,51360,269252,0.027611044417767072,49343.0
52000,52980,51540,52780,343811,0.027647975077881526,49393.0
51800,52260,51420,51620,235220,-0.02197802197802201,49488.0
51000,52080,51000,51900,232380,0.005424254165052211,49569.0
51840,51860,50080,50460,315406,-0.02774566473988438,49593.0
49220,50500,49220,50400,332292,-0.0011890606420927874,49678.0
50420,52160,50400,52140,360931,0.03452380952380962,49833.0
53380,53639,52440,53000,606216,0.016494054468737973,50022.0
0,0,0,53000,0,0.0,50245.0
0,0,0,53000,0,0.0,50489.0
0,0,0,53000,0,0.0,50793.0
53000,53900,51800,51900,39565391,-0.02075471698113207,50951.0
52600,53200,51900,52600,23104720,0.01348747591522148,51161.0
52600,52800,50900,50900,16128305,-0.03231939163498099,51246.0
51700,51700,50600,51600,13905263,0.013752455795677854,51382.0
52000,52200,51200,51300,10314997,-0.005813953488372103,51504.0
51000,51100,49900,50100,14909272,-0.023391812865497075,51559.0
50200,50400,49100,49200,18709146,-0.017964071856287456,51529.0
49200,50200,49150,49850,15918683,0.013211382113821113,51504.5
50300,50500,49400,49400,10365440,-0.009027081243731194,51475.5
49900,49900,49350,49500,6706570,0.002024291497975783,51382.5
49650,50200,49100,50000,9020998,0.010101010101010166,51243.5
50600,52000,50400,51800,17095490,0.03600000000000003,51252.5
52000,52000,51100,51400,8289275,-0.007722007722007707,51227.5
51000,52800,50800,52700,15207266,0.02529182879377423,51339.5
52500,53000,52000,52300,9787820,-0.007590132827324458,51434.5
52200,52500,51300,51300,8480437,-0.019120458891013437,51392.5
51300,51500,49100,49500,20498098,-0.03508771929824561,51217.5
50400,50800,49850,50700,63491109,0.024242424242424176,51102.5
50500,51700,49950,51300,13038499,0.01183431952662728,51017.5
50800,51200,50700,51100,9767171,-0.003898635477582846,50922.5
51100,51400,50400,51300,9144100,0.00391389432485334,50892.5
51800,51800,50500,50600,13590016,-0.013645224171540016,50792.5
50200,50400,49600,49650,16951706,-0.018774703557312256,50730.0
49750,50300,49350,49900,10571312,0.0050352467270895485,50645.0
49700,49800,49250,49400,12110569,-0.01002004008016033,50550.0
49000,49000,48200,48200,20971729,-0.02429149797570851,50455.0
48500,48700,47650,47650,17080892,-0.011410788381742698,50377.5
47600,47650,46200,46600,16661870,-0.022035676810073457,50215.0
47200,47350,46500,47000,15217971,0.008583690987124415,50095.0
47450,47600,46850,47000,12959316,0.0,49970.0
47900,47900,47050,47050,10015541,0.0010638297872340718,49822.5
47000,47250,46200,47250,10298006,0.004250797024442088,49595.0
47050,47050,46150,46650,10587711,-0.012698412698412653,49357.5
45900,47300,45900,47000,11223166,0.007502679528403,49072.5
47450,48500,47000,47950,15274752,0.0202127659574467,48855.0
46850,47150,46600,46800,12784800,-0.023983315954118845,48630.0
46250,47150,46200,46650,14099635,-0.0032051282051281937,48487.5
46500,47150,45500,45550,13112253,-0.02357984994640938,48230.0
45750,46450,45750,46150,10959655,0.01317233809001106,47972.5
46700,47050,46050,46250,8776763,0.0021668472372697867,47730.0
46100,46550,45600,45950,7039773,-0.006486486486486531,47462.5
45500,45850,44650,44900,17843706,-0.02285092491838958,47177.5
45500,46100,45200,45600,11602464,0.015590200445434244,46975.0
46200,46550,46100,46300,10528665,0.015350877192982448,46795.0
46400,46450,45400,46000,11224077,-0.006479481641468721,46625.0
45900,46250,45450,45500,11828104,-0.010869565217391353,46490.0
45800,46500,45750,46500,11543389,0.0219780219780219,46432.5
46800,46800,46000,46050,7678719,-0.009677419354838679,46405.0
46150,46200,45600,45850,8892953,-0.004343105320304019,46347.5
46700,47200,46450,46550,10952645,0.01526717557251911,46325.0
47050,47200,46600,46900,9880128,0.007518796992481258,46317.5
47000,47600,46700,47450,10474547,0.011727078891258014,46327.5
47100,47200,46150,46500,10823782,-0.02002107481559534,46320.0
46350,46600,45950,46150,8261363,-0.007526881720430145,46277.5
46250,46550,45900,46150,7222471,0.0,46187.5
46100,47000,46000,46900,7374946,0.01625135427952329,46192.5
46450,47000,46450,46900,4762460,0.0,46205.0
46550,46800,46350,46500,5723035,-0.008528784648187626,46252.5
46200,46450,46000,46250,8033607,-0.005376344086021501,46257.5
46050,46850,46050,46550,7484499,0.00648648648648642,46272.5
